======================================================================
TOP FEATURES BY CLUSTER RELEVANCE
Dataset: ant-ivy
Algorithm: DBSCAN
Samples: 2237, Features: 4189
======================================================================

Rank   Feature                                               Relevance
416    SM_class_tnla_coefficient_of_variation                 2.235869
417    SM_class_tnls_theil                                    2.227161
418    SM_class_loc_atkinson                                  2.223950
419    SM_class_tnlm_coefficient_of_variation                 2.220509
420    SM_class_lloc_atkinson                                 2.220413
421    SM_class_nii_coefficient_of_variation                  2.216986
422    SM_class_tna_atkinson                                  2.215259
423    SM_method_nle_sum                                      2.210815
424    AST_localvariabledeclaration                           2.209688
425    SM_class_tnpm_coefficient_of_variation                 2.208645
426    SM_class_tnpm_generalized_entropy                      2.208087
427    SM_class_nlpa_shannon_entropy                          2.207779
428    SM_class_nlpm_coefficient_of_variation                 2.206489
429    SM_class_nod_max                                       2.203285
430    AST_blockstatement                                     2.201409
431    SM_class_cc_hoover                                     2.200834
432    SM_class_rfc_atkinson                                  2.199969
433    SM_class_nos_coefficient_of_variation                  2.198996
434    SM_class_tng_coefficient_of_variation                  2.195849
435    SM_class_tlloc_coefficient_of_variation                2.193367
436    SM_class_cllc_hoover                                   2.190044
437    SM_class_clc_hoover                                    2.189186
438    SM_method_hpl_sum                                      2.187137
439    SM_class_lldc_generalized_entropy                      2.185195
440    AST_continuestatement                                  2.183647
441    SM_class_ldc_generalized_entropy                       2.182183
442    SM_method_tlloc_sum                                    2.181912
443    SM_class_nos_stdev                                     2.180353
444    SM_class_cc_atkinson                                   2.177760
445    PMD_rule_type_unnecessary and unused code rules        2.177385
446    DAMBROS_ldpchu_nii                                     2.175964
447    SM_class_wmc_atkinson                                  2.173331
448    SM_class_ns_coefficient_of_variation                   2.169976
449    SM_class_cllc_atkinson                                 2.166868
450    SM_class_clc_atkinson                                  2.166496
451    SM_class_nlpm_max                                      2.162780
452    AST_ifstatement                                        2.160081
453    SM_class_tns_coefficient_of_variation                  2.159759
454    SM_class_tlloc_atkinson                                2.157386
455    SM_class_tnos_coefficient_of_variation                 2.156562
456    SM_class_na_atkinson                                   2.156321
457    SM_method_tnos_sum                                     2.155945
458    SM_class_tloc_coefficient_of_variation                 2.155854
459    SM_class_tnos_stdev                                    2.151595
460    SM_class_nlpm_theil                                    2.149420
461    SM_method_hdif_sum                                     2.148766
462    SM_class_lldc_stdev                                    2.148733
463    SM_class_tloc_atkinson                                 2.144720
464    SM_method_tloc_sum                                     2.142714
465    SM_class_lloc_sum                                      2.138985
466    SM_method_hdif_max                                     2.137686
467    AST_statementexpression                                2.132466
468    PMD_rule_type_string and stringbuffer rules            2.130709
469    SM_class_npm_stdev                                     2.128401
470    SM_class_npm_atkinson                                  2.124385
471    SM_class_ccl_atkinson                                  2.123745
472    SM_method_nl_sum                                       2.122363
473    SM_class_tnla_theil                                    2.122347
474    SM_class_cco_atkinson                                  2.121852
475    SM_class_tlloc_max                                     2.121239
476    SM_class_tnla_atkinson                                 2.118815
477    SM_class_ci_atkinson                                   2.118424
478    SM_class_loc_max                                       2.118240
479    SM_class_lldc_atkinson                                 2.115786
480    SM_class_ccl_hoover                                    2.115606
481    SM_class_ldc_atkinson                                  2.115229
482    SM_class_ldc_hoover                                    2.114648
483    SM_class_lldc_hoover                                   2.114648
484    SM_class_ci_hoover                                     2.112922
485    SM_class_cco_hoover                                    2.112296
486    SM_class_lloc_max                                      2.110658
487    SM_class_loc_sum                                       2.108675
488    SM_class_tloc_max                                      2.105918
489    SM_class_ldc_stdev                                     2.104270
490    SM_method_lloc_sum                                     2.100833
491    SM_class_nos_sum                                       2.090684
492    SM_method_nos_sum                                      2.090683
493    SM_class_tnos_max                                      2.090683
494    SM_class_tnos_generalized_entropy                      2.089332
495    SM_class_tnlg_atkinson                                 2.083460
496    SM_class_nlpa_generalized_entropy                      2.079114
497    SM_class_lcom5_sum                                     2.077394
498    SM_file_lloc                                           2.076540
499    SM_class_tcd_stdev                                     2.076485
500    AST_node_count                                         2.076435
501    SM_class_nla_atkinson                                  2.075138
502    SM_file_mccc                                           2.074334
503    SM_class_tnlpm_coefficient_of_variation                2.067833
504    SM_class_cboi_hoover                                   2.061597
505    SM_method_loc_sum                                      2.060508
506    SM_class_nos_generalized_entropy                       2.059853
507    SM_class_nos_max                                       2.056448
508    AST_literal                                            2.056044
509    SM_class_tnpm_atkinson                                 2.046163
510    SM_class_tnlpm_theil                                   2.041036
511    SM_class_tnls_atkinson                                 2.034091
512    SM_class_nlg_stdev                                     2.033853
513    SM_class_nlm_hoover                                    2.033476
514    SM_class_cboi_max                                      2.030082
515    PMD_uc                                                 2.028041
516    SM_method_hpv_sum                                      2.023396
517    SM_class_dloc_median                                   2.022348
518    SM_class_tnlpm_max                                     2.018533
519    PMD_rule_type_design rules                             2.016568
520    SM_class_nls_stdev                                     2.015362
521    SM_class_tnls_hoover                                   2.010649
522    SM_class_nlg_atkinson                                  2.001737
523    SM_class_noi_coefficient_of_variation                  1.998595
524    SM_class_nm_hoover                                     1.995428
525    SM_class_nlpm_sum                                      1.994878
526    SM_class_pda_median                                    1.986695
527    SM_class_npm_hoover                                    1.979372
528    SM_class_nle_sum                                       1.979272
529    AST_import                                             1.978602
530    SM_class_nlm_max                                       1.976538
531    SM_interface_tna_max                                   1.974813
532    SM_interface_tnla_sum                                  1.974813
533    SM_interface_tnla_median                               1.974813
534    SM_interface_tnla_max                                  1.974813
535    SM_interface_tnla_avg                                  1.974813
536    SM_interface_tna_sum                                   1.974813
537    SM_interface_tna_median                                1.974813
538    SM_interface_tna_avg                                   1.974813
539    SM_interface_tna_min                                   1.974813
540    SM_interface_tnla_min                                  1.974813
541    SM_class_nla_generalized_entropy                       1.974045
542    SM_class_wmc_stdev                                     1.974019
543    SM_class_dloc_avg                                      1.973699
544    SM_class_cboi_sum                                      1.968390
545    SM_class_nii_theil                                     1.967392
546    SM_method_cloc_sum                                     1.962376
547    SM_class_nod_sum                                       1.955843
548    SM_method_tcloc_sum                                    1.949851
549    SM_class_tnlg_hoover                                   1.947454
550    SM_class_wmc_sum                                       1.947189
551    SM_class_tnos_atkinson                                 1.945238
552    SM_class_pda_avg                                       1.941042
553    SM_class_nos_atkinson                                  1.936620
554    SM_class_ccl_shannon_entropy                           1.935836
555    SM_class_pua_atkinson                                  1.933059
556    SM_class_tng_atkinson                                  1.930950
557    SM_class_nls_atkinson                                  1.929891
558    SM_class_nii_atkinson                                  1.929582
559    SM_method_nii_avg                                      1.926344
560    SM_class_wmc_max                                       1.923071
561    DAMBROS_wpchu_nii                                      1.921937
562    SM_class_tnm_hoover                                    1.917243
563    SM_class_nls_hoover                                    1.913240
564    SM_class_tnlm_max                                      1.913164
565    SM_class_tna_hoover                                    1.912854
566    SM_interface_ad_min                                    1.910950
567    SM_interface_ad_median                                 1.910708
568    SM_interface_ad_avg                                    1.910708
569    SM_class_na_hoover                                     1.909520
570    SM_interface_ad_max                                    1.909408
571    SM_interface_ad_sum                                    1.909408
572    SM_class_tnlm_hoover                                   1.909029
573    SM_class_nlg_hoover                                    1.907384
574    SM_file_loc                                            1.905374
575    SM_class_pua_hoover                                    1.905146
576    SM_class_nla_hoover                                    1.904874
577    SM_class_tnla_hoover                                   1.904350
578    AST_memberreference                                    1.900803
579    SM_class_nlm_sum                                       1.899770
580    SM_method_lloc_max                                     1.899137
581    PMD_gdl                                                1.899092
582    SM_class_lldc_shannon_entropy                          1.897736
583    SM_class_ldc_shannon_entropy                           1.897736
584    SM_class_ci_shannon_entropy                            1.896059
585    SM_class_cco_shannon_entropy                           1.895835
586    SM_method_mism_sum                                     1.895761
587    SM_method_misei_sum                                    1.895495
588    SM_class_ccl_stdev                                     1.894718
589    SM_class_loc_hoover                                    1.892191
590    SM_class_tnlpm_atkinson                                1.887834
591    SM_class_lloc_hoover                                   1.887092
592    SM_class_rfc_hoover                                    1.886704
593    SM_method_loc_max                                      1.884635
594    AST_variabledeclarator                                 1.884551
595    AST_assignment                                         1.883899
596    SM_class_tnls_stdev                                    1.880599
597    SM_class_ng_atkinson                                   1.879708
598    PMD_severity_minor                                     1.879315
599    SM_class_tnpm_hoover                                   1.874243
600    SM_class_nlpm_atkinson                                 1.865550
601    DAMBROS_ldhh_nii                                       1.864842
602    SM_class_wmc_hoover                                    1.862423
603    SM_interface_pua_min                                   1.859464
604    SM_interface_pua_avg                                   1.859373
605    SM_interface_pua_median                                1.859373
606    SM_interface_pua_max                                   1.859222
607    SM_interface_pua_sum                                   1.858743
608    SM_method_mims_sum                                     1.848729
609    SM_method_mi_sum                                       1.848729
610    SM_class_tlloc_hoover                                  1.846277
611    SM_method_tlloc_max                                    1.843919
612    SM_class_tnlpm_generalized_entropy                     1.841589
613    SM_class_tnpa_generalized_entropy                      1.841542
614    SM_class_nl_theil                                      1.840321
615    SM_class_nlpm_hoover                                   1.839156
616    SM_class_clc_generalized_entropy                       1.837679
617    SM_class_nla_stdev                                     1.836971
618    SM_class_cllc_generalized_entropy                      1.836541
