======================================================================
TOP FEATURES BY CLUSTER RELEVANCE
Dataset: calcite
Algorithm: DBSCAN
Samples: 19751, Features: 5234
======================================================================

Rank   Feature                                               Relevance
406    SM_enum_tnpm_shannon_entropy                           4.692587
407    SM_enum_tnlpm_shannon_entropy                          4.692587
408    SM_enum_npm_shannon_entropy                            4.692587
409    SM_enum_rfc_stdev                                      4.692359
410    SM_annotation_cloc_min                                 4.690190
411    SM_annotation_tcloc_min                                4.690190
412    SM_annotation_cloc_avg                                 4.689919
413    SM_annotation_tcloc_avg                                4.689919
414    SM_annotation_cloc_max                                 4.689730
415    SM_annotation_tcloc_max                                4.689730
416    SM_annotation_cloc_median                              4.689730
417    SM_annotation_tcloc_median                             4.689730
418    SM_interface_nlpa_atkinson                             4.687538
419    SM_interface_nla_atkinson                              4.687538
420    SM_interface_nla_hoover                                4.687538
421    SM_interface_nlpa_hoover                               4.687538
422    SM_annotation_cloc_sum                                 4.686410
423    SM_annotation_tcloc_sum                                4.686410
424    SM_interface_ns_generalized_entropy                    4.682169
425    SM_interface_nls_generalized_entropy                   4.682169
426    SM_enum_wmc_hoover                                     4.679728
427    SM_interface_na_hoover                                 4.676059
428    SM_interface_npa_hoover                                4.676059
429    SM_enum_nii_max                                        4.673915
430    SM_interface_tnls_stdev                                4.673021
431    SM_enum_tnlg_max                                       4.670999
432    SM_enum_tng_max                                        4.670999
433    SM_enum_lloc_max                                       4.667020
434    SM_enum_nlm_stdev                                      4.665179
435    SM_enum_nm_stdev                                       4.665179
436    SM_interface_tnpa_coefficient_of_variation             4.664328
437    SM_interface_nop_max                                   4.661094
438    SM_interface_ns_theil                                  4.659869
439    SM_interface_nls_theil                                 4.659869
440    SM_enum_wmc_coefficient_of_variation                   4.655010
441    SM_interface_tns_stdev                                 4.654055
442    SM_enum_tnpm_theil                                     4.652063
443    SM_enum_tnlpm_theil                                    4.652063
444    SM_interface_nlpa_coefficient_of_variation             4.651880
445    SM_interface_nla_coefficient_of_variation              4.651880
446    SM_interface_noc_atkinson                              4.651216
447    SM_enum_tnos_theil                                     4.646122
448    SM_enum_nii_shannon_entropy                            4.645662
449    SM_enum_tnlpm_atkinson                                 4.645225
450    SM_enum_tnpm_atkinson                                  4.645225
451    SM_enum_npm_atkinson                                   4.645225
452    SM_enum_nlpm_atkinson                                  4.645225
453    SM_enum_nlpm_coefficient_of_variation                  4.638317
454    SM_enum_npm_coefficient_of_variation                   4.638317
455    SM_enum_tnlpm_coefficient_of_variation                 4.638317
456    SM_enum_tnpm_coefficient_of_variation                  4.638317
457    SM_enum_tnpm_hoover                                    4.636518
458    SM_enum_tnlpm_hoover                                   4.636518
