======================================================================
TOP FEATURES BY CLUSTER RELEVANCE
Dataset: ant-ivy-sm-only
Algorithm: DBSCAN
Samples: 2237, Features: 3624
======================================================================

Rank   Feature                                               Relevance
522    SM_class_npm_atkinson                                  2.312034
523    SM_class_ng_theil                                      2.311270
524    SM_class_tnlm_coefficient_of_variation                 2.304910
525    SM_class_ng_coefficient_of_variation                   2.302481
526    SM_class_tloc_atkinson                                 2.302407
527    SM_class_na_coefficient_of_variation                   2.297514
528    SM_class_tna_coefficient_of_variation                  2.295675
529    SM_interface_noa_atkinson                              2.295480
530    SM_class_nls_coefficient_of_variation                  2.294927
531    SM_class_ns_generalized_entropy                        2.293654
532    SM_class_tns_generalized_entropy                       2.292850
533    SM_class_nls_theil                                     2.291438
534    SM_class_nlpm_atkinson                                 2.290489
535    SM_class_noa_stdev                                     2.289793
536    SM_class_ldc_generalized_entropy                       2.288762
537    SM_class_nos_coefficient_of_variation                  2.281755
538    SM_package_ccl                                         2.281476
539    SM_class_na_theil                                      2.280368
540    SM_class_nii_generalized_entropy                       2.279794
541    SM_class_tnm_coefficient_of_variation                  2.277547
542    SM_class_tnpm_coefficient_of_variation                 2.268627
543    SM_class_nla_coefficient_of_variation                  2.266997
544    SM_class_tns_theil                                     2.257705
545    SM_class_nii_coefficient_of_variation                  2.256142
546    SM_class_tnlpm_coefficient_of_variation                2.251647
547    SM_class_npa_atkinson                                  2.244174
548    SM_class_npa_hoover                                    2.242859
549    SM_method_mi_stdev                                     2.235045
550    SM_method_mims_stdev                                   2.235043
551    SM_class_tlloc_coefficient_of_variation                2.227774
552    SM_class_nos_atkinson                                  2.227560
553    SM_class_cboi_theil                                    2.225005
554    SM_class_nlm_hoover                                    2.218964
555    SM_class_tnlpm_atkinson                                2.218541
556    SM_class_tng_theil                                     2.213086
557    SM_package_ci                                          2.208486
558    SM_class_pua_hoover                                    2.207496
559    SM_class_tnpm_atkinson                                 2.202707
560    SM_class_cboi_atkinson                                 2.200928
561    SM_class_ns_coefficient_of_variation                   2.199630
562    SM_class_ccl_atkinson                                  2.199199
563    SM_class_tnla_coefficient_of_variation                 2.198776
564    SM_class_ci_atkinson                                   2.198034
565    SM_class_ccl_hoover                                    2.197454
566    SM_class_cco_atkinson                                  2.197378
567    SM_class_ldc_hoover                                    2.196844
568    SM_class_lldc_hoover                                   2.196844
569    SM_class_tng_coefficient_of_variation                  2.195689
570    SM_class_ci_hoover                                     2.195120
571    SM_class_ldc_atkinson                                  2.194892
572    SM_class_lldc_atkinson                                 2.194868
573    SM_class_cco_hoover                                    2.194489
574    SM_class_tloc_coefficient_of_variation                 2.192224
575    SM_class_cc_atkinson                                   2.189409
576    SM_class_cllc_atkinson                                 2.187944
577    SM_class_clc_atkinson                                  2.187360
578    SM_class_cc_hoover                                     2.187277
579    SM_class_cllc_hoover                                   2.185143
580    SM_class_tnla_median                                   2.184807
581    SM_class_clc_hoover                                    2.184140
582    SM_class_tnos_coefficient_of_variation                 2.181791
583    SM_class_tnls_theil                                    2.180939
584    SM_class_tcloc_max                                     2.176105
585    SM_class_tna_atkinson                                  2.173192
586    SM_class_cco_theil                                     2.167582
587    SM_class_cboi_sum                                      2.151391
588    SM_class_cboi_max                                      2.145252
589    SM_class_tcd_theil                                     2.143880
590    SM_class_tns_coefficient_of_variation                  2.139788
591    SM_class_tnpa_hoover                                   2.139131
592    SM_class_tnpa_atkinson                                 2.138134
593    SM_class_cloc_max                                      2.126789
594    SM_method_hdif_atkinson                                2.125557
595    SM_class_npm_max                                       2.122102
596    SM_class_ci_generalized_entropy                        2.115322
597    SM_class_cbo_coefficient_of_variation                  2.114790
598    SM_class_noi_coefficient_of_variation                  2.108531
599    SM_class_tnos_atkinson                                 2.106973
600    SM_method_mccc_max                                     2.100821
601    SM_class_cboi_hoover                                   2.095314
602    SM_class_nlpa_shannon_entropy                          2.095017
603    SM_class_nm_hoover                                     2.093660
604    SM_class_tnla_atkinson                                 2.092322
605    SM_class_cloc_sum                                      2.085849
606    SM_class_tnlg_atkinson                                 2.084097
607    SM_class_pda_generalized_entropy                       2.079962
608    SM_class_na_atkinson                                   2.079747
609    SM_class_tcloc_sum                                     2.074129
610    SM_package_tns                                         2.071725
611    SM_class_nla_generalized_entropy                       2.068826
612    SM_method_dloc_sum                                     2.067802
613    SM_class_nlpm_hoover                                   2.067760
614    SM_class_rfc_hoover                                    2.055144
615    SM_class_npm_hoover                                    2.054914
616    SM_class_nlg_atkinson                                  2.054206
617    SM_class_nm_stdev                                      2.051483
618    SM_class_lloc_hoover                                   2.033856
619    SM_class_wmc_hoover                                    2.028154
620    SM_class_nls_atkinson                                  2.027798
621    SM_class_nlg_hoover                                    2.024558
622    SM_method_nii_median                                   2.020858
